mp_id,Formula,IPF,Density,E_above_Hull,G_VRH,K_VRH,Elastic_Anisotropy,poisson_ratio,Y_Modulus
mp-5443,Nb2SnC,0.110208031,8.127472796000001,0.0,79,160,0.17,0.29,203.82
mp-549720,NbI2O,0.23851397100000002,5.133429312,0.0,8,13,35.29,0.23,19.68
mp-5621,NbCu3S4,0.12209286300000001,4.041801788,0.0,25,40,0.81,0.24,62.0
mp-7557,Nb5SiSn2,0.11546914900000001,8.235170019,0.968512708,83,162,0.17,0.28,212.48
mp-768342,SrNb2O4,0.493796653,5.791987934,0.0,72,148,2.01,0.29,185.76
mp-7937,NaNbS2,0.199825423,4.103609345,0.0,48,75,0.2,0.24,119.04
mp-7939,NaNbSe2,0.210178484,5.440617507000001,0.0,38,61,0.13,0.24,94.24
mp-864639,Ta2NbOs,0.12090143199999999,15.781759599999999,0.0,104,244,0.1,0.31,272.48
mp-864640,Ta2NbIr,0.12938278,15.789285099999999,0.0,107,237,0.12,0.3,278.2
mp-864651,Ta2NbRu,0.120207751,13.63375391,0.0,92,225,0.2,0.32,242.88
mp-864669,NbGeRu2,0.110003857,10.11292528,0.0,70,225,-4.94,0.36,190.4
mp-864840,NbZnRu2,0.12665369099999998,9.996395114,0.0,77,218,0.64,0.34,206.36
mp-864857,NbZnCo2,0.17142919199999998,8.770584948,0.0,56,185,3.02,0.36,152.32
mp-865280,NbAlFe2,0.16790797300000002,7.347107032,0.0,124,212,0.0,0.26,312.48
mp-865653,TiNbRe2,0.124416023,13.37431832,0.0,115,254,0.04,0.3,299.0
mp-866026,ErNbOs2,0.134104194,15.11136385,0.0,86,211,0.06,0.32,227.04
mp-867828,BeNbRu2,0.10077746,9.103517464,0.0,71,231,0.0,0.36,193.12
mp-977430,MgNbRu2,0.119172383,8.547752408,0.0,79,228,0.03,0.34,211.72
mp-991676,NbCu3Te4,0.21242860100000002,6.157085005,0.0,20,30,0.02,0.23,49.2
mp-996161,Nb3AlC2,0.10335772300000001,6.7024893489999995,0.0,137,203,0.07,0.22,334.28
mp-996162,Nb2AlC,0.101818609,6.313226218,0.0,114,173,0.13,0.23,280.44
mp-9987,Nb2PC,0.09821700800000001,6.873148549,0.0,140,224,0.3,0.24,347.2
mp-1018022,NbInS2,0.135004947,5.300545939,0.0,26,52,3.88,0.28,66.56
mp-1029422,NbZn2N3,0.142520321,5.634994044,0.0,53,139,0.03,0.33,140.98
mp-19746,NbPbS2,0.155739256,6.755714455,0.0,26,69,6.69,0.33,69.16
mp-19835,Nb2InC,0.127333601,8.050504584,0.0,97,158,0.07,0.25,242.5
mp-20932,NbNiP,0.11992443900000001,7.72927969,0.0,98,218,0.14,0.3,254.8
mp-27927,NbAlO4,0.506144688,4.164169894,0.0,74,172,0.39,0.31,193.88
mp-28150,BaNb2O6,0.52296181,5.294185787,0.0,35,88,4.41,0.33,93.1
mp-28357,NbHg3F6,0.19061445800000001,7.237400469,0.0,3,23,22.8,0.44,8.64
mp-3144,HoNbO4,0.537110744,7.078433398,0.0,59,149,0.59,0.33,156.94
mp-3283,RbNbO3,0.50694222,4.088579159,0.0,18,39,1.44,0.3,46.8
mp-3744,NaNbO2,0.564578351,5.414801144,0.0,97,146,0.5,0.23,238.62
mp-38818,HfNbB4,0.10436339,9.032454708,0.0,219,269,0.2,0.18,516.84
mp-4500,ZrNbP,0.109448315,6.893886775,0.0,99,174,0.28,0.26,249.48
mp-4813,NbAlNi2,0.129781473,7.312634987999999,0.0,45,181,3.21,0.39,125.1
mp-540924,NbTeI3,0.187893153,5.026952627,0.0,1,6,-12.87,0.43,2.86
mp-550070,NbBr2O,0.164098556,4.452127603,0.0,12,11,-9.7,0.09,26.16
