,mp_id,Formula,Composition,IPF,Density,Elastic_Tensor,E_above_Hull
293,mp-17196,TiAs2O7,"{'Ti': 1.0, 'As': 2.0, 'O': 7.0}",0.4362510897801754,3.5248073558898763,,0.0
294,mp-17559,Y2TiO5,"{'Y': 2.0, 'Ti': 1.0, 'O': 5.0}",0.488968517101932,4.60410897459943,,0.0
295,mp-19950,Dy2Ti3Si4,"{'Dy': 2.0, 'Ti': 3.0, 'Si': 4.0}",0.139736558670002,5.9854967832930335,,0.0
296,mp-20661,Ti2PbC,"{'Ti': 2.0, 'Pb': 1.0, 'C': 1.0}",0.17689840656814365,8.250785346746342,"{'G_Reuss': 72.0, 'G_VRH': 72.0, 'G_Voigt': 73.0, 'G_Voigt_Reuss_Hill': 72.0, 'K_Reuss': 117.0, 'K_VRH': 118.0, 'K_Voigt': 119.0, 'K_Voigt_Reuss_Hill': 118.0, 'elastic_anisotropy': 0.11, 'elastic_tensor': [[237.0, 90.0, 51.0, 0.0, 0.0, 0.0], [90.0, 237.0, 51.0, 0.0, 0.0, 0.0], [51.0, 51.0, 212.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 64.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 64.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 74.0]], 'homogeneous_poisson': 0.25, 'poisson_ratio': 0.25, 'universal_anisotropy': 0.11, 'elastic_tensor_original': [[238.45609785564406, 88.35765756247481, 50.84686354212951, 0.0, 0.0, 0.0], [89.21520592661271, 237.9178649247421, 50.74605774992059, 0.0, 0.0, 0.0], [52.107793545423526, 52.107791405495995, 211.91516968128985, 0.0, 0.0, 0.0], [0.0003006333044387966, 0.00015086634248633756, 0.00021508333596488853, 63.857301154140686, 0.0, 0.0], [-0.00010910347811919132, 2.9233372135188376e-06, -6.364008445084358e-05, 0.0, 63.66441126255797, 0.0], [-0.0027230779562018, -0.007858487754430814, -0.014169336191909852, 0.0, 0.0, 72.44548547621494]], 'compliance_tensor': [[5.1, -1.7, -0.8, -0.0, -0.0, 0.0], [-1.7, 5.1, -0.8, -0.0, -0.0, 0.0], [-0.8, -0.8, 5.1, 0.0, 0.0, -0.0], [0.0, -0.0, 0.0, 15.7, 0.0, -0.0], [0.0, -0.0, 0.0, 0.0, 15.7, -0.0], [0.0, 0.0, -0.0, -0.0, -0.0, 13.6]], 'warnings': [], 'nsites': 8}",0.0
297,mp-21467,TiCo2Sn,"{'Ti': 1.0, 'Co': 2.0, 'Sn': 1.0}",0.15573428796784594,8.37544948678618,"{'G_Reuss': 70.0, 'G_VRH': 74.0, 'G_Voigt': 77.0, 'G_Voigt_Reuss_Hill': 74.0, 'K_Reuss': 168.0, 'K_VRH': 168.0, 'K_Voigt': 168.0, 'K_Voigt_Reuss_Hill': 168.0, 'elastic_anisotropy': 0.51, 'elastic_tensor': [[235.0, 135.0, 135.0, 0.0, 0.0, 0.0], [135.0, 235.0, 135.0, 0.0, 0.0, 0.0], [135.0, 135.0, 235.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 95.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 95.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 95.0]], 'homogeneous_poisson': 0.31, 'poisson_ratio': 0.31, 'universal_anisotropy': 0.51, 'elastic_tensor_original': [[237.87563238264048, 136.6727492790438, 136.6727492790438, 0.0, 0.0, 0.0], [133.59543159280113, 231.61917700399488, 133.59543159280113, 0.0, 0.0, 0.0], [134.04670939716468, 134.04670939716468, 235.50956266008993, 0.0, 0.0, 0.0], [-4.4716421587260074e-05, -1.054662265265015e-05, -2.4306435832890323e-05, 95.28220775653578, 0.0, 0.0], [-6.073029075153464e-05, -0.00014436019527642438, -0.00013950028246557982, 0.0, 95.28213093303656, 0.0], [-7.225028656947393e-05, 5.1410149678191605e-05, 8.315658169708654e-05, 0.0, 0.0, 95.28205306613621]], 'compliance_tensor': [[7.3, -2.7, -2.7, 0.0, -0.0, -0.0], [-2.7, 7.3, -2.7, -0.0, 0.0, -0.0], [-2.7, -2.7, 7.3, -0.0, -0.0, 0.0], [0.0, -0.0, -0.0, 10.5, 0.0, 0.0], [-0.0, 0.0, -0.0, 0.0, 10.5, -0.0], [-0.0, -0.0, 0.0, 0.0, -0.0, 10.5]], 'warnings': [], 'nsites': 4}",0.0
298,mp-22331,NdTiGe,"{'Nd': 1.0, 'Ti': 1.0, 'Ge': 1.0}",0.1948913689659114,6.484673049458673,,0.0
299,mp-22432,Ti4Cu2O,"{'Ti': 4.0, 'Cu': 2.0, 'O': 1.0}",0.24905930229340445,5.9260113771970095,,0.0
300,mp-27850,TiNCl,"{'Ti': 1.0, 'N': 1.0, 'Cl': 1.0}",0.10301189228761772,2.9608482669353977,"{'G_Reuss': 3.0, 'G_VRH': 20.0, 'G_Voigt': 36.0, 'G_Voigt_Reuss_Hill': 20.0, 'K_Reuss': 7.0, 'K_VRH': 29.0, 'K_Voigt': 51.0, 'K_Voigt_Reuss_Hill': 29.0, 'elastic_anisotropy': 61.99, 'elastic_tensor': [[176.0, 2.0, 46.0, 0.0, 0.0, 0.0], [2.0, 8.0, 2.0, 0.0, 0.0, 0.0], [46.0, 2.0, 171.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 77.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 1.0]], 'homogeneous_poisson': 0.22, 'poisson_ratio': 0.22, 'universal_anisotropy': 61.99, 'elastic_tensor_original': [[170.91080319327313, 46.69305482191511, 2.364130310951778, 0.0, 0.0, 0.0], [45.49192197990204, 175.89774201473202, 1.4539541558249462, 0.0, 0.0, 0.0], [2.3548422348572497, 2.9625505769329, 7.644772469542888, 0.0, 0.0, 0.0], [0.00012346006028738282, 0.0001872896035900368, 9.883806751424669e-06, 1.4903854643455958, 0.0, 0.0], [2.1650038249589193e-05, -7.3166717627638e-05, -8.394664882047166e-05, 0.0, 1.2398237226731816, 0.0], [-5.1503324151346374e-05, -6.726644511901019e-06, 2.1899515661313685e-06, 0.0, 0.0, 77.06421518188444]], 'compliance_tensor': [[6.1, -1.3, -1.6, 0.0, 0.0, 0.0], [-1.3, 131.6, -1.5, 0.0, 0.0, 0.0], [-1.6, -1.5, 6.3, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 806.6, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 13.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 671.0]], 'warnings': [], 'nsites': 6}",0.0
301,mp-27921,Ti2PCl13,"{'Ti': 2.0, 'P': 1.0, 'Cl': 13.0}",0.06224567856503736,1.9151091447003503,,0.0
302,mp-28017,Na8Ti5O14,"{'Na': 8.0, 'Ti': 5.0, 'O': 14.0}",0.5579126702515457,3.284706044018789,"{'G_Reuss': 39.0, 'G_VRH': 42.0, 'G_Voigt': 45.0, 'G_Voigt_Reuss_Hill': 42.0, 'K_Reuss': 74.0, 'K_VRH': 74.0, 'K_Voigt': 75.0, 'K_Voigt_Reuss_Hill': 74.0, 'elastic_anisotropy': 0.67, 'elastic_tensor': [[154.0, 39.0, 37.0, -2.0, -6.0, -8.0], [39.0, 142.0, 37.0, -8.0, 5.0, 4.0], [37.0, 37.0, 149.0, 9.0, 1.0, -3.0], [-2.0, -8.0, 9.0, 37.0, 0.0, 5.0], [-6.0, 5.0, 1.0, 0.0, 38.0, -11.0], [-8.0, 4.0, -3.0, 5.0, -11.0, 39.0]], 'homogeneous_poisson': 0.26, 'poisson_ratio': 0.26, 'universal_anisotropy': 0.67, 'elastic_tensor_original': [[148.5293210054615, 35.71264512755581, 39.670662057449704, 1.8933790878765884, -2.045097971910248, -8.930416642769348], [34.88496298369202, 139.52468109126616, 39.8401293445116, 6.638509714875255, -0.11296503151953413, 4.931819854860758], [38.33980951231866, 40.159134611634784, 154.05691951487412, -7.61211502485606, 4.673667150769977, 5.033043619980814], [1.6759838406074807, 7.027371192903151, -7.698363584788476, 40.284164828302316, 11.794973455562477, 1.0111667318940947], [-2.4679893638348274, -3.5292781470626666, 4.674357161418163, 14.635942275259207, 37.20654155025803, -0.64776103871961], [-9.1565776845807, 4.250342066608602, 5.0378404905936955, 1.0366321938947904, -0.7731989508409074, 37.038911119508946]], 'compliance_tensor': [[7.5, -1.8, -1.4, 0.1, 2.2, 2.2], [-1.8, 8.3, -1.8, 2.4, -2.1, -2.2], [-1.4, -1.8, 7.7, -2.5, 0.0, 0.7], [0.1, 2.4, -2.5, 29.2, -2.0, -4.8], [2.2, -2.1, 0.0, -2.0, 29.9, 9.2], [2.2, -2.2, 0.7, -4.8, 9.2, 29.5]], 'warnings': [], 'nsites': 54}",0.0
303,mp-28566,NaTiSe4,"{'Na': 1.0, 'Ti': 1.0, 'Se': 4.0}",0.1734152017206676,4.192521246117249,,0.0
304,mp-28913,Ti6CCl14,"{'Ti': 6.0, 'C': 1.0, 'Cl': 14.0}",0.08919128345331263,2.7106468522541918,,0.0
305,mp-28926,Ba5(TiN3)2,"{'Ba': 5.0, 'Ti': 2.0, 'N': 6.0}",0.29855418477902285,5.319865870953834,,0.0
306,mp-29104,Ti3Zn2O8,"{'Ti': 3.0, 'Zn': 2.0, 'O': 8.0}",0.5275837353240459,4.379153740366598,,0.0
307,mp-2931,Li2TiO3,"{'Li': 2.0, 'Ti': 1.0, 'O': 3.0}",0.6193674969856675,3.3362540106131995,"{'G_Reuss': 66.0, 'G_VRH': 73.0, 'G_Voigt': 80.0, 'G_Voigt_Reuss_Hill': 73.0, 'K_Reuss': 108.0, 'K_VRH': 110.0, 'K_Voigt': 112.0, 'K_Voigt_Reuss_Hill': 110.0, 'elastic_anisotropy': 1.17, 'elastic_tensor': [[206.0, 29.0, 28.0, 0.0, -1.0, 0.0], [29.0, 267.0, 77.0, 0.0, -23.0, 0.0], [28.0, 77.0, 273.0, 0.0, 18.0, 0.0], [0.0, 0.0, 0.0, 97.0, 0.0, -22.0], [-1.0, -23.0, 18.0, 0.0, 50.0, 0.0], [0.0, 0.0, 0.0, -22.0, 0.0, 51.0]], 'homogeneous_poisson': 0.23, 'poisson_ratio': 0.23, 'universal_anisotropy': 1.17, 'elastic_tensor_original': [[266.8781027554518, 76.66055639492794, 28.594174706788998, -23.32179785712466, 0.0, 0.0], [76.5871194528831, 272.90954682891885, 27.84163146633699, 17.930630179536692, 0.0, 0.0], [29.431581595016503, 27.308907627845336, 205.6919432191026, -1.0788714713100014, 0.0, 0.0], [-23.626968373193225, 18.21227877755124, -0.945209896998137, 49.96778234945848, 0.0, 0.0], [0.0072369941083541235, 0.021589658922853427, 0.014593051617632214, -0.010851936160511636, 50.842364832592004, -21.968280231125437], [0.00011315673966074694, 6.366004106566179e-05, 0.00016563677351353785, 1.5426676618384874e-05, -22.115861336182025, 96.93236516107055]], 'compliance_tensor': [[5.0, -0.4, -0.4, 0.0, 0.0, 0.0], [-0.4, 4.4, -1.4, 0.0, 2.6, 0.0], [-0.4, -1.4, 4.2, 0.0, -2.2, 0.0], [0.0, 0.0, 0.0, 11.4, 0.0, 5.0], [0.0, 2.6, -2.2, 0.0, 22.0, 0.0], [0.0, 0.0, 0.0, 5.0, 0.0, 21.8]], 'warnings': [], 'nsites': 24}",0.0
308,mp-30147,ZrTiAs,"{'Zr': 1.0, 'Ti': 1.0, 'As': 1.0}",0.12021999156166346,6.617444392928694,"{'G_Reuss': 66.0, 'G_VRH': 71.0, 'G_Voigt': 76.0, 'G_Voigt_Reuss_Hill': 71.0, 'K_Reuss': 138.0, 'K_VRH': 138.0, 'K_Voigt': 138.0, 'K_Voigt_Reuss_Hill': 138.0, 'elastic_anisotropy': 0.79, 'elastic_tensor': [[200.0, 125.0, 84.0, 0.0, 0.0, 0.0], [125.0, 200.0, 84.0, 0.0, 0.0, 0.0], [84.0, 84.0, 255.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 69.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 69.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 122.0]], 'homogeneous_poisson': 0.28, 'poisson_ratio': 0.28, 'universal_anisotropy': 0.79, 'elastic_tensor_original': [[199.5828477290107, 125.24801148842498, 83.6135767074507, 0.0, 0.0, 0.0], [125.21527878052581, 199.577816051302, 83.6177246712791, 0.0, 0.0, 0.0], [83.3992388123152, 83.3992388123152, 255.46724940770324, 0.0, 0.0, 0.0], [-0.00010450935823200669, 0.00044043880651479237, -0.00019527905593842438, 68.59545191167574, 0.0, 0.0], [-0.003128558205691387, -0.009653494038889718, -0.0009533763965274602, 0.0, 68.61581189586808, 0.0], [0.00015734528466550135, -0.0007617639998102069, -0.0004895287235199542, 0.0, 0.0, 121.8940816008981]], 'compliance_tensor': [[8.6, -4.9, -1.2, 0.0, -0.0, 0.0], [-4.9, 8.6, -1.2, -0.0, 0.0, 0.0], [-1.2, -1.2, 4.7, -0.0, -0.0, -0.0], [0.0, -0.0, -0.0, 14.6, -0.0, -0.0], [-0.0, 0.0, -0.0, -0.0, 14.6, 0.0], [0.0, 0.0, -0.0, -0.0, 0.0, 8.2]], 'warnings': [], 'nsites': 6}",0.0
309,mp-31187,TiAlFe2,"{'Ti': 1.0, 'Al': 1.0, 'Fe': 2.0}",0.18302227726688025,6.253070135591179,"{'G_Reuss': 104.0, 'G_VRH': 105.0, 'G_Voigt': 106.0, 'G_Voigt_Reuss_Hill': 105.0, 'K_Reuss': 185.0, 'K_VRH': 185.0, 'K_Voigt': 185.0, 'K_Voigt_Reuss_Hill': 185.0, 'elastic_anisotropy': 0.07, 'elastic_tensor': [[305.0, 124.0, 124.0, 0.0, 0.0, 0.0], [124.0, 305.0, 124.0, 0.0, 0.0, 0.0], [124.0, 124.0, 305.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 116.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 116.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 116.0]], 'homogeneous_poisson': 0.26, 'poisson_ratio': 0.26, 'universal_anisotropy': 0.07, 'elastic_tensor_original': [[305.6764317938382, 124.83535001138166, 124.83947335011408, -0.003148904203678146, -0.0007352890244137145, -0.0029255209287972557], [124.1058814163542, 304.9889775047714, 124.10690516102855, -0.00021329016540111223, -8.170308554329121e-05, 3.578895894350303e-05], [123.85921309827516, 123.86230927429524, 304.7543893814507, 0.00020160111046326216, -0.00035069169797244333, -0.0009441869213262997], [-0.0008067994771897778, -0.0008090469726737943, -0.0002319605611666921, 115.87297124633659, 0.0, 0.0], [-2.7203111733490465e-05, -0.00015760628136877026, -0.00034627555976133657, 0.0, 115.87222252412985, 0.0], [-1.631761214538559e-05, -0.0006324604152548398, -0.00024501077065338127, 0.0, 0.0, 115.87342766784906]], 'compliance_tensor': [[4.3, -1.2, -1.2, 0.0, -0.0, -0.0], [-1.2, 4.3, -1.2, -0.0, -0.0, -0.0], [-1.2, -1.2, 4.3, -0.0, -0.0, -0.0], [0.0, -0.0, -0.0, 8.6, 0.0, 0.0], [-0.0, -0.0, -0.0, 0.0, 8.6, 0.0], [-0.0, -0.0, -0.0, 0.0, 0.0, 8.6]], 'warnings': [], 'nsites': 4}",0.0
310,mp-3657,TiCo2Si,"{'Ti': 1.0, 'Co': 2.0, 'Si': 1.0}",0.14807287193487065,6.762597801805614,"{'G_Reuss': 81.0, 'G_VRH': 86.0, 'G_Voigt': 91.0, 'G_Voigt_Reuss_Hill': 86.0, 'K_Reuss': 201.0, 'K_VRH': 201.0, 'K_Voigt': 201.0, 'K_Voigt_Reuss_Hill': 201.0, 'elastic_anisotropy': 0.61, 'elastic_tensor': [[277.0, 164.0, 164.0, 0.0, 0.0, 0.0], [164.0, 277.0, 164.0, 0.0, 0.0, 0.0], [164.0, 164.0, 277.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 113.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 113.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 113.0]], 'homogeneous_poisson': 0.31, 'poisson_ratio': 0.31, 'universal_anisotropy': 0.61, 'elastic_tensor_original': [[276.65308366075703, 163.63402731944998, 163.63402731944998, 0.0, 0.0, 0.0], [163.65340235462435, 276.67425966733197, 163.65340235462435, 0.0, 0.0, 0.0], [163.66531518249874, 163.66531518249874, 276.68354666538005, 0.0, 0.0, 0.0], [1.4959991950696866e-05, -6.675996407738464e-05, -0.00024326986910342497, 113.37163149466645, 0.0, 0.0], [-4.9816639859995994e-05, 0.00032398982567215907, 8.366995497964945e-05, 0.0, 113.3716700013124, 0.0], [-7.491995968664289e-05, -0.0001863198997466559, -9.819994714655348e-06, 0.0, 0.0, 113.37174146127391]], 'compliance_tensor': [[6.5, -2.4, -2.4, -0.0, 0.0, -0.0], [-2.4, 6.5, -2.4, -0.0, -0.0, 0.0], [-2.4, -2.4, 6.5, 0.0, -0.0, -0.0], [-0.0, -0.0, 0.0, 8.8, -0.0, -0.0], [0.0, -0.0, -0.0, -0.0, 8.8, -0.0], [-0.0, 0.0, -0.0, -0.0, -0.0, 8.8]], 'warnings': [], 'nsites': 4}",0.0
311,mp-3732,Ti2CS,"{'Ti': 2.0, 'C': 1.0, 'S': 1.0}",0.16256540088694024,4.634878108828932,"{'G_Reuss': 133.0, 'G_VRH': 134.0, 'G_Voigt': 136.0, 'G_Voigt_Reuss_Hill': 134.0, 'K_Reuss': 180.0, 'K_VRH': 180.0, 'K_Voigt': 180.0, 'K_Voigt_Reuss_Hill': 180.0, 'elastic_anisotropy': 0.09, 'elastic_tensor': [[334.0, 93.0, 102.0, 0.0, 0.0, 0.0], [93.0, 334.0, 102.0, 0.0, 0.0, 0.0], [102.0, 102.0, 356.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 158.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 158.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 120.0]], 'homogeneous_poisson': 0.2, 'poisson_ratio': 0.2, 'universal_anisotropy': 0.09, 'elastic_tensor_original': [[332.6607265380182, 94.68069266192623, 101.60892180522782, 0.0, 0.0, 0.0], [92.68878627061669, 334.734256338712, 101.3962508639128, 0.0, 0.0, 0.0], [102.89553942577771, 102.89550902927495, 355.90698381009076, 0.0, 0.0, 0.0], [-8.48397649220037e-05, 1.0963274569917e-05, -1.7269525751546923e-05, 157.6286524633808, 0.0, 0.0], [6.009009884658467e-05, -4.758007826533567e-05, -5.865676315000418e-05, 0.0, 157.90412542694898, 0.0], [0.00021545366748643472, 7.082677651418585e-05, -3.442672006120537e-05, 0.0, 0.0, 120.6793261610691]], 'compliance_tensor': [[3.4, -0.7, -0.8, -0.0, -0.0, -0.0], [-0.7, 3.4, -0.8, -0.0, -0.0, -0.0], [-0.8, -0.8, 3.3, 0.0, 0.0, 0.0], [-0.0, -0.0, 0.0, 6.3, -0.0, -0.0], [-0.0, -0.0, 0.0, -0.0, 6.3, 0.0], [-0.0, -0.0, 0.0, -0.0, -0.0, 8.3]], 'warnings': [], 'nsites': 8}",0.0
312,mp-3771,MgTiO3,"{'Mg': 1.0, 'Ti': 1.0, 'O': 3.0}",0.5756631477737015,3.780006541137528,"{'G_Reuss': 82.0, 'G_VRH': 84.0, 'G_Voigt': 86.0, 'G_Voigt_Reuss_Hill': 84.0, 'K_Reuss': 161.0, 'K_VRH': 163.0, 'K_Voigt': 164.0, 'K_Voigt_Reuss_Hill': 163.0, 'elastic_anisotropy': 0.3, 'elastic_tensor': [[313.0, 133.0, 83.0, 15.0, 5.0, 0.0], [133.0, 313.0, 83.0, -15.0, -5.0, 0.0], [83.0, 83.0, 257.0, 0.0, 0.0, 0.0], [15.0, -15.0, 0.0, 74.0, 0.0, -5.0], [5.0, -5.0, 0.0, 0.0, 74.0, 15.0], [0.0, 0.0, 0.0, -5.0, 15.0, 90.0]], 'homogeneous_poisson': 0.28, 'poisson_ratio': 0.28, 'universal_anisotropy': 0.3, 'elastic_tensor_original': [[312.9723742813552, 131.9510233399211, 82.95398343004217, -14.995694300608086, -4.61806201433154, -0.03652558867778939], [132.60518035266438, 313.3810157496813, 82.97029284229696, 14.758756150126954, 4.596541213357914, -0.21380655811172947], [83.10801564523094, 83.10799954639694, 257.2054278772019, 0.0, 0.0, 2.783976897393798e-07], [-15.072517006744922, 14.81162724672709, 0.16277362783250016, 73.90037746445519, 0.009375024470618127, 5.110380315314936], [-5.422215296615188, 4.783122417239467, 0.15674875673537314, -0.014182839730277848, 73.8941014590929, -14.934439375490502], [0.21866913621111153, 0.26964740943163784, 0.27203423887172695, 4.882986521517043, -14.830554854637002, 89.36916960874493]], 'compliance_tensor': [[4.2, -1.6, -0.8, -1.2, -0.4, -0.0], [-1.6, 4.2, -0.8, 1.2, 0.4, -0.0], [-0.8, -0.8, 4.4, -0.0, -0.0, 0.0], [-1.2, 1.2, -0.0, 14.1, -0.0, 0.8], [-0.4, 0.4, -0.0, -0.0, 14.1, -2.3], [-0.0, -0.0, 0.0, 0.8, -2.3, 11.6]], 'warnings': [], 'nsites': 10}",0.0
313,mp-3970,K2TiF6,"{'K': 2.0, 'Ti': 1.0, 'F': 6.0}",0.2915855322037965,2.847791097004868,"{'G_Reuss': 9.0, 'G_VRH': 11.0, 'G_Voigt': 12.0, 'G_Voigt_Reuss_Hill': 11.0, 'K_Reuss': 27.0, 'K_VRH': 27.0, 'K_Voigt': 27.0, 'K_Voigt_Reuss_Hill': 27.0, 'elastic_anisotropy': 1.7, 'elastic_tensor': [[52.0, 19.0, 14.0, 3.0, 0.0, 0.0], [19.0, 52.0, 14.0, -3.0, 0.0, 0.0], [14.0, 14.0, 43.0, 0.0, 0.0, 0.0], [3.0, -3.0, 0.0, 6.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 6.0, 3.0], [0.0, 0.0, 0.0, 0.0, 3.0, 16.0]], 'homogeneous_poisson': 0.32, 'poisson_ratio': 0.32, 'universal_anisotropy': 1.7, 'elastic_tensor_original': [[51.488739831774204, 19.360469933237688, 14.768708118172526, -3.66750985694768, 0.0, 0.0], [18.817037682881935, 52.311649181606114, 13.894765518178675, 3.5356687612618676, 0.0, 0.0], [14.372029085672274, 14.372027925485986, 43.22260176651315, 0.0, 0.0, 0.0], [-3.433955626588962, 2.626326842691344, 0.013778895193852152, 6.530316784249168, 0.0, 0.0], [0.21835771250668312, 0.18048257892845765, 0.30976600611661553, -0.024142137092185385, 6.437117553553608, -2.9277697434568575], [0.19983992624911123, 0.0928450371443751, 0.15863026091333202, 0.08052724617044164, -3.047769634788416, 16.3129845425989]], 'compliance_tensor': [[25.0, -8.7, -5.4, -16.4, -0.0, 0.0], [-8.7, 25.0, -5.4, 16.4, -0.0, 0.0], [-5.4, -5.4, 26.7, -0.0, 0.0, -0.0], [-16.4, 16.4, 0.0, 170.2, 0.0, -0.0], [0.0, -0.0, 0.0, 0.0, 170.2, -32.8], [0.0, 0.0, -0.0, -0.0, -32.8, 67.4]], 'warnings': [], 'nsites': 9}",0.0
314,mp-4612,TiCo2Ge,"{'Ti': 1.0, 'Co': 2.0, 'Ge': 1.0}",0.16620613965967324,7.92660377274569,"{'G_Reuss': 71.0, 'G_VRH': 78.0, 'G_Voigt': 85.0, 'G_Voigt_Reuss_Hill': 78.0, 'K_Reuss': 179.0, 'K_VRH': 179.0, 'K_Voigt': 179.0, 'K_Voigt_Reuss_Hill': 179.0, 'elastic_anisotropy': 0.97, 'elastic_tensor': [[241.0, 148.0, 148.0, 0.0, 0.0, 0.0], [148.0, 241.0, 148.0, 0.0, 0.0, 0.0], [148.0, 148.0, 241.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 111.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 111.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 111.0]], 'homogeneous_poisson': 0.31, 'poisson_ratio': 0.31, 'universal_anisotropy': 0.97, 'elastic_tensor_original': [[240.90917826912184, 148.3964231447148, 148.39608918374975, -0.001176923128336059, -0.0013639332887764807, -0.0009152206230386997], [148.17405649301492, 240.682978251251, 148.17405649301492, 0.0, 0.0, 0.0], [148.17053614019773, 148.17053614019773, 240.6787951891344, 0.0, 0.0, 0.0], [-1.6056647093676257e-05, -0.00014274649267733547, -0.0003328829275929971, 110.7534339696157, 0.0, 0.0], [0.00022286972835234789, 0.00021458640511705452, 0.00017384645477116716, 0.0, 110.75365991267364, 0.0], [0.00024640969966064036, -0.00019009976829366604, -8.095656799192361e-05, 0.0, 0.0, 110.75377468920036]], 'compliance_tensor': [[7.8, -3.0, -3.0, 0.0, 0.0, -0.0], [-3.0, 7.8, -3.0, -0.0, 0.0, 0.0], [-3.0, -3.0, 7.8, 0.0, -0.0, 0.0], [0.0, -0.0, 0.0, 9.0, -0.0, -0.0], [0.0, 0.0, -0.0, -0.0, 9.0, -0.0], [-0.0, 0.0, 0.0, -0.0, -0.0, 9.0]], 'warnings': [], 'nsites': 4}",0.0
315,mp-4651,SrTiO3,"{'Sr': 1.0, 'Ti': 1.0, 'O': 3.0}",0.6096539897106348,4.972062045682436,"{'G_Reuss': 102.0, 'G_VRH': 102.0, 'G_Voigt': 102.0, 'G_Voigt_Reuss_Hill': 102.0, 'K_Reuss': 168.0, 'K_VRH': 168.0, 'K_Voigt': 169.0, 'K_Voigt_Reuss_Hill': 168.0, 'elastic_anisotropy': 0.02, 'elastic_tensor': [[297.0, 83.0, 112.0, 0.0, 0.0, 0.0], [83.0, 297.0, 112.0, 0.0, 0.0, 0.0], [112.0, 112.0, 311.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 102.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 102.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 108.0]], 'homogeneous_poisson': 0.25, 'poisson_ratio': 0.25, 'universal_anisotropy': 0.02, 'elastic_tensor_original': [[297.20599367182575, 83.14835813885074, 112.75634698828712, 0.0, 0.0, 0.0], [83.14969650169418, 297.2079120426157, 112.75776253556636, 0.0, 0.0, 0.0], [111.25245037227351, 111.25245037227351, 310.72193947249656, 0.0, 0.0, 0.0], [1.2127149619239093, 1.4150906928377915, 1.3632176445457176, 102.63832296169745, 0.005327975313467189, -0.016275252229307105], [-4.163798550826297, -3.5117995229363648, -4.194114278182735, -0.01598392594040157, 101.7881140219363, -0.04880514338131714], [0.07710613970175795, 0.07326097678571374, -0.037056946125371394, 0.0, 0.0, 107.83275418566676]], 'compliance_tensor': [[4.004662919257927, -0.6669697591003956, -1.2031255249725845, -5.4372480443646e-19, -8.972631434273473e-19, 0.0], [-0.6669697591003955, 4.004662919257928, -1.2031255249725845, 9.055643612049494e-20, 5.4158717408085077e-20, 0.0], [-1.2031255249725845, -1.2031255249725845, 4.085683668229692, 1.6335187354531471e-19, 5.223904246362171e-19, 0.0], [-5.4372480443646e-19, 9.055643612049496e-20, 1.633518735453147e-19, 9.783470423446834, 1.218240428781157e-37, 0.0], [-8.972631434273473e-19, 5.4158717408085064e-20, 5.223904246362171e-19, 1.218240428781157e-37, 9.783470423446834, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 9.27362013102436]], 'warnings': [], 'nsites': 10}",0.0
