,mp_id,Formula,Composition,IPF,Density,Elastic_Tensor,E_above_Hull,G_VRH,K_VRH,Elastic_Anisotropy,poisson_ratio,Y_Modulus
24,mp-784631,CrNi2,"{'Cr': 1.0, 'Ni': 2.0}",0.210688084,8.620907165,"{'G_Reuss': 102.0, 'G_VRH': 112.0, 'G_Voigt': 123.0, 'G_Voigt_Reuss_Hill': 112.0, 'K_Reuss': 228.0, 'K_VRH': 228.0, 'K_Voigt': 228.0, 'K_Voigt_Reuss_Hill': 228.0, 'elastic_anisotropy': 1.06, 'elastic_tensor': [[325.0, 176.0, 194.0, 0.0, 0.0, 0.0], [176.0, 429.0, 84.0, 0.0, 0.0, 0.0], [194.0, 84.0, 394.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 65.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 155.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 165.0]], 'homogeneous_poisson': 0.29, 'poisson_ratio': 0.29, 'universal_anisotropy': 1.06, 'elastic_tensor_original': [[394.3164052710373, 192.86421289284644, 81.4084172415275, 0.0, 0.0, 0.0], [195.92222986192652, 324.60145736503904, 176.4621504454533, 0.0, 0.0, 0.0], [85.87617197477141, 175.13689202919937, 428.73188670191547, 0.0, 0.0, 0.0], [0.0008664388135136611, 0.0005809058711790307, 0.0004673226933895378, 165.1631725283788, 0.0, 0.0], [0.00027852435981420533, 0.00019856525265209198, 0.0004337899740322699, 0.0, 64.51318107457563, 0.0], [0.0011182098692831463, 0.0008096102197777797, 0.0011587767232232127, 0.0, 0.0, 155.27864513993484]], 'compliance_tensor': [[5.4, -1.8, -2.3, 0.0, 0.0, 0.0], [-1.8, 3.0, 0.2, 0.0, -0.0, 0.0], [-2.3, 0.2, 3.6, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 15.5, 0.0, 0.0], [0.0, -0.0, 0.0, 0.0, 6.4, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 6.1]], 'warnings': [], 'nsites': 3}",0,112,228,1.06,0.29,288.96
25,mp-819,HfCr2,"{'Hf': 1.0, 'Cr': 2.0}",0.213503683,10.50798899,"{'G_Reuss': 68.0, 'G_VRH': 68.0, 'G_Voigt': 68.0, 'G_Voigt_Reuss_Hill': 68.0, 'K_Reuss': 191.0, 'K_VRH': 191.0, 'K_Voigt': 191.0, 'K_Voigt_Reuss_Hill': 191.0, 'elastic_anisotropy': 0.02, 'elastic_tensor': [[274.0, 149.0, 149.0, 0.0, 0.0, 0.0], [149.0, 274.0, 149.0, 0.0, 0.0, 0.0], [149.0, 149.0, 274.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 72.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 72.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 72.0]], 'homogeneous_poisson': 0.34, 'poisson_ratio': 0.34, 'universal_anisotropy': 0.02, 'elastic_tensor_original': [[274.14181808046385, 148.69527651456366, 148.69527651456366, 0.0, 0.0, 0.0], [148.69721884714832, 274.14401503947715, 148.69721884714832, 0.0, 0.0, 0.0], [148.70207531334393, 148.70207531334393, 274.15328691721146, 0.0, 0.0, 0.0], [0.0001366767893573627, -0.00046029622283912114, 0.0004298801159668005, 72.06939572592943, 0.0, 0.0], [-0.0002168867568942079, 0.0007653128198052401, 0.0002927938628205738, 0.0, 72.0695491256822, 0.0], [7.663782144275498e-05, -0.001155402221862611, -0.0004117799257852461, 0.0, 0.0, 72.06947227696287]], 'compliance_tensor': [[5.9, -2.1, -2.1, 0.0, 0.0, -0.0], [-2.1, 5.9, -2.1, -0.0, 0.0, 0.0], [-2.1, -2.1, 5.9, 0.0, -0.0, 0.0], [0.0, -0.0, 0.0, 13.9, -0.0, -0.0], [0.0, 0.0, -0.0, -0.0, 13.9, -0.0], [-0.0, 0.0, 0.0, -0.0, -0.0, 13.9]], 'warnings': [], 'nsites': 6}",0,68,191,0.02,0.34,182.24
26,mp-867780,Al3Cr,"{'Al': 3.0, 'Cr': 1.0}",0.126925359,3.815305621,"{'G_Reuss': 76.0, 'G_VRH': 83.0, 'G_Voigt': 89.0, 'G_Voigt_Reuss_Hill': 83.0, 'K_Reuss': 107.0, 'K_VRH': 107.0, 'K_Voigt': 107.0, 'K_Voigt_Reuss_Hill': 107.0, 'elastic_anisotropy': 0.85, 'elastic_tensor': [[180.0, 103.0, 41.0, 0.0, 0.0, 0.0], [103.0, 180.0, 41.0, 0.0, 0.0, 0.0], [41.0, 41.0, 233.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 96.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 96.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 119.0]], 'homogeneous_poisson': 0.19, 'poisson_ratio': 0.19, 'universal_anisotropy': 0.85, 'elastic_tensor_original': [[180.40059544150438, 103.37829116365909, 42.17680890080856, 0.0, 0.0, 0.0], [103.374843982236, 180.39661728073014, 42.17288320483625, 0.0, 0.0, 0.0], [39.72213574675891, 39.72213574675891, 232.52163025271167, 0.0, 0.0, 0.0], [-8.31567648765718e-05, -1.709004581439728e-05, -3.747671225292578e-05, 95.7590958837942, 0.0, 0.0], [3.675662038135164e-05, 5.8269987341548195e-05, -2.769938127235465e-06, 0.0, 95.75914819051953, 0.0], [-0.00015171993980817413, -7.576316860068093e-05, -0.0001105532558898127, 0.0, 0.0, 118.71986310909267]], 'compliance_tensor': [[8.3, -4.6, -0.7, -0.0, 0.0, -0.0], [-4.6, 8.3, -0.7, 0.0, -0.0, 0.0], [-0.7, -0.7, 4.5, 0.0, 0.0, -0.0], [-0.0, 0.0, 0.0, 10.4, -0.0, 0.0], [0.0, -0.0, 0.0, -0.0, 10.4, -0.0], [-0.0, 0.0, -0.0, 0.0, -0.0, 8.4]], 'warnings': [], 'nsites': 4}",0,83,107,0.85,0.19,197.54
27,mp-8780,Cr2N,"{'Cr': 2.0, 'N': 1.0}",0.274718258,6.723825262,"{'G_Reuss': 136.0, 'G_VRH': 140.0, 'G_Voigt': 144.0, 'G_Voigt_Reuss_Hill': 140.0, 'K_Reuss': 285.0, 'K_VRH': 285.0, 'K_Voigt': 285.0, 'K_Voigt_Reuss_Hill': 285.0, 'elastic_anisotropy': 0.29, 'elastic_tensor': [[467.0, 156.0, 227.0, 0.0, -13.0, 0.0], [156.0, 467.0, 227.0, 0.0, 13.0, 0.0], [227.0, 227.0, 411.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 159.0, 0.0, 13.0], [-13.0, 13.0, 0.0, 0.0, 159.0, 0.0], [0.0, 0.0, 0.0, 13.0, 0.0, 156.0]], 'homogeneous_poisson': 0.29, 'poisson_ratio': 0.29, 'universal_anisotropy': 0.29, 'elastic_tensor_original': [[461.49282918472807, 154.1224853180667, 217.3376397035867, 0.0, 13.636516953720307, 0.0], [160.0516913821711, 470.7266368818424, 229.41364381477737, 0.0, -11.456364534624793, 0.0], [230.55155984005225, 230.55154462093896, 411.48388569067293, 0.0, 0.0, 0.0], [5.010784392502854, 3.9807404217519933, 6.995511858509346, 157.7656531100581, -0.47447878899402357, -14.176231774790693], [9.91329539223844, -13.539907793672773, -3.1288667705948776, 0.0, 160.70380502789504, 0.0], [0.021356992745642314, 0.0008867422934151129, -0.014004228982359639, -13.215927815160187, 0.015051967356933439, 156.59439131558523]], 'compliance_tensor': [[3.0, -0.3, -1.5, -0.0, 0.3, -0.0], [-0.3, 3.0, -1.5, 0.0, -0.3, -0.0], [-1.5, -1.5, 4.1, -0.0, 0.0, 0.0], [-0.0, 0.0, -0.0, 6.3, -0.0, -0.5], [0.3, -0.3, 0.0, -0.0, 6.3, -0.0], [-0.0, -0.0, 0.0, -0.5, -0.0, 6.5]], 'warnings': [], 'nsites': 9}",0,140,285,0.29,0.29,361.2
28,mp-8937,CrSi2,"{'Cr': 1.0, 'Si': 2.0}",0.13399157,5.015722494,"{'G_Reuss': 169.0, 'G_VRH': 172.0, 'G_Voigt': 175.0, 'G_Voigt_Reuss_Hill': 172.0, 'K_Reuss': 194.0, 'K_VRH': 195.0, 'K_Voigt': 195.0, 'K_Voigt_Reuss_Hill': 195.0, 'elastic_anisotropy': 0.18, 'elastic_tensor': [[359.0, 112.0, 93.0, 0.0, 0.0, 0.0], [112.0, 359.0, 93.0, 0.0, 0.0, 0.0], [93.0, 93.0, 444.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 204.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 204.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 179.0]], 'homogeneous_poisson': 0.16, 'poisson_ratio': 0.16, 'universal_anisotropy': 0.18, 'elastic_tensor_original': [[359.3127048611573, 111.60312396811698, 95.11625728182514, 0.0, 0.0, 0.0], [111.60253734608685, 359.31308777977773, 95.11661697127211, 0.0, 0.0, 0.0], [89.96985921650686, 89.96985921650686, 444.2744808632407, 0.0, 0.0, 0.0], [-0.0002105700956518733, -0.00016971360199214967, -9.820654747161133e-05, 203.54627129915556, 0.0, 0.0], [0.00019632016219232692, 0.0002676968952031548, 0.00018411649412942348, 0.0, 203.54650748288464, 0.0], [-2.116484687168826e-05, -1.9246531254769676e-05, 2.7387645658346112e-06, 0.0, 0.0, 178.8223743619832]], 'compliance_tensor': [[3.174927372088046, -0.8620502829055411, -0.4817763260920574, 0.0, -1.1207212639418226e-23, 0.0], [-0.8620502829055412, 3.174927372088045, -0.481776326092057, 0.0, 5.592167056480372e-24, 0.0], [-0.48177632609205745, -0.481776326092057, 2.4515704655055743, 0.0, -8.197052968532237e-24, 0.0], [0.0, 0.0, 0.0, 4.912884984066033, 0.0, 0.0], [-1.1207212639418226e-23, 5.592167056480371e-24, -8.197052968532235e-24, 0.0, 4.912884984066033, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 5.592141383693628]], 'warnings': [], 'nsites': 3}",0,172,195,0.18,0.16,399.04
29,mp-903,ZrCr2,"{'Zr': 1.0, 'Cr': 2.0}",0.211028958,7.109106916,"{'G_Reuss': 56.0, 'G_VRH': 56.0, 'G_Voigt': 56.0, 'G_Voigt_Reuss_Hill': 56.0, 'K_Reuss': 181.0, 'K_VRH': 181.0, 'K_Voigt': 181.0, 'K_Voigt_Reuss_Hill': 181.0, 'elastic_anisotropy': 0.03, 'elastic_tensor': [[249.0, 147.0, 147.0, 0.0, 0.0, 0.0], [147.0, 249.0, 147.0, 0.0, 0.0, 0.0], [147.0, 147.0, 249.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 60.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 60.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 60.0]], 'homogeneous_poisson': 0.36, 'poisson_ratio': 0.36, 'universal_anisotropy': 0.03, 'elastic_tensor_original': [[248.88104397848844, 147.5734410999016, 147.5734410999016, 0.0, 0.0, 0.0], [147.3986670854327, 248.32776575845085, 147.3986670854327, 0.0, 0.0, 0.0], [147.3950275854976, 147.3950275854976, 248.32507567242592, 0.0, 0.0, 0.0], [1.3873313908238378e-05, 1.581330525686797e-05, 8.053300076757077e-06, 59.888086235022335, 0.0, 0.0], [4.3799596566156606e-06, -9.102995979322194e-05, 6.103294409177594e-06, 0.0, 59.88785506518917, 0.0], [9.119657876458529e-05, 0.00010302656977740718, 0.00012551656194019942, 0.0, 0.0, 59.887961281733624]], 'compliance_tensor': [[7.2, -2.7, -2.7, -0.0, 0.0, 0.0], [-2.7, 7.2, -2.7, -0.0, -0.0, 0.0], [-2.7, -2.7, 7.2, 0.0, -0.0, 0.0], [-0.0, -0.0, 0.0, 16.7, -0.0, 0.0], [0.0, -0.0, -0.0, -0.0, 16.7, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 16.7]], 'warnings': [], 'nsites': 6}",0,56,181,0.03,0.36,152.32
30,mvc-13555,CrS2,"{'Cr': 1.0, 'S': 2.0}",0.146887429,3.082703604,"{'G_Reuss': -1.0, 'G_VRH': 13.0, 'G_Voigt': 28.0, 'G_Voigt_Reuss_Hill': 13.0, 'K_Reuss': -4.0, 'K_VRH': 15.0, 'K_Voigt': 34.0, 'K_Voigt_Reuss_Hill': 15.0, 'elastic_anisotropy': -119.08, 'elastic_tensor': [[130.0, 9.0, 8.0, -6.0, 0.0, 0.0], [9.0, 130.0, 8.0, 6.0, 0.0, 0.0], [8.0, 8.0, -2.0, 0.0, 0.0, 0.0], [-6.0, 6.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -6.0], [0.0, 0.0, 0.0, 0.0, -6.0, 61.0]], 'homogeneous_poisson': 0.17, 'poisson_ratio': 0.17, 'universal_anisotropy': -119.08, 'elastic_tensor_original': [[127.73883619714259, 8.660047310947059, 13.334137873318658, -10.469742001998608, 1.3999601532370508e-06, -1.1999658456317577e-06], [11.451284925836722, 130.11179109601417, 15.220189826504011, 11.202830990293242, -2.7999113727814237e-06, -2.4799215016064036e-05], [2.7128450223320506, 2.712848222369588, -1.685260768518779, 0.0, 0.0, -6.000070382285188e-07], [0.7467552125048457, 0.942607378055408, -1.1131754093239086, 0.9235204521759705, -1.0000013558743234e-07, -2.0000027117486468e-07], [3.160816587436902e-07, 0.0, 0.0, 0.0, -0.9085209857525949, -0.6296007875350221], [-2.2084576157724734e-05, 0.0, 0.0, 0.0, -13.128174058458164, 61.615674805455505]], 'compliance_tensor': [[2.2, 2.3, 22.4, -82.0, 0.0, 0.0], [2.3, 2.2, 22.4, 82.0, -0.0, 0.0], [22.4, 22.4, -367.1, 0.0, -0.0, 0.0], [-82.0, 82.0, 0.0, -1607.5, -0.0, -0.0], [0.0, -0.0, -0.0, -0.0, -1607.5, -163.9], [0.0, 0.0, 0.0, -0.0, -163.9, -0.2]], 'warnings': ['Elastic tensor has a negative eigenvalue', 'One or more K, G below 2 GPa'], 'nsites': 3}",0,13,15,-119.08,0.17,30.42
31,mp-10247,U2CrN3,"{'U': 2.0, 'Cr': 1.0, 'N': 3.0}",0.198339209,12.70245477,"{'G_Reuss': 97.0, 'G_VRH': 101.0, 'G_Voigt': 106.0, 'G_Voigt_Reuss_Hill': 101.0, 'K_Reuss': 221.0, 'K_VRH': 226.0, 'K_Voigt': 231.0, 'K_Voigt_Reuss_Hill': 226.0, 'elastic_anisotropy': 0.51, 'elastic_tensor': [[488.0, 162.0, 122.0, 0.0, 0.0, 0.0], [162.0, 445.0, 129.0, 0.0, 0.0, 0.0], [122.0, 129.0, 319.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 100.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 80.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 70.0]], 'homogeneous_poisson': 0.3, 'poisson_ratio': 0.3, 'universal_anisotropy': 0.51, 'elastic_tensor_original': [[488.2053320668804, 160.92636775775335, 115.23038414906078, -1.3000281254281862e-05, 0.0, 0.0], [163.24503882376405, 444.81529976013775, 124.08931127546079, -3.5999927319564336e-05, 0.0, 0.0], [127.78611315161918, 133.01298517910934, 318.78618814345316, -1.0799782692163681e-05, 0.0, 0.0], [0.0, 0.0, -1.623360780302055e-05, 99.81318866631214, 8.197971644424554e-06, -2.1093510526919555e-08], [0.0, 0.0, 0.0, -2.757137716862113e-07, 79.94784838287502, 0.0], [1.1550221476230054e-05, 0.0, 0.0, 3.3816334993654354e-08, -5.71793382194752e-06, 70.31403429918073]], 'compliance_tensor': [[2.4, -0.7, -0.6, -0.0, -0.0, -0.0], [-0.7, 2.7, -0.8, 0.0, -0.0, -0.0], [-0.6, -0.8, 3.7, 0.0, -0.0, 0.0], [-0.0, 0.0, 0.0, 10.0, -0.0, -0.0], [-0.0, -0.0, -0.0, -0.0, 12.5, 0.0], [-0.0, -0.0, 0.0, -0.0, 0.0, 14.2]], 'warnings': ['Contains a rare earth element'], 'nsites': 6}",0,101,226,0.51,0.3,262.6
32,mp-1025180,Mn(CrSe2)2,"{'Mn': 1.0, 'Cr': 2.0, 'Se': 4.0}",0.176853155,5.460394618,"{'G_Reuss': 29.0, 'G_VRH': 30.0, 'G_Voigt': 31.0, 'G_Voigt_Reuss_Hill': 30.0, 'K_Reuss': 45.0, 'K_VRH': 47.0, 'K_Voigt': 48.0, 'K_Voigt_Reuss_Hill': 47.0, 'elastic_anisotropy': 0.55, 'elastic_tensor': [[66.0, 30.0, 21.0, 0.0, -1.0, 0.0], [30.0, 113.0, 31.0, 0.0, -7.0, 0.0], [21.0, 31.0, 92.0, 0.0, 6.0, 0.0], [0.0, 0.0, 0.0, 34.0, 0.0, -8.0], [-1.0, -7.0, 6.0, 0.0, 37.0, 0.0], [0.0, 0.0, 0.0, -8.0, 0.0, 23.0]], 'homogeneous_poisson': 0.23, 'poisson_ratio': 0.23, 'universal_anisotropy': 0.55, 'elastic_tensor_original': [[65.83145369448991, 32.51839145215666, 17.801742695443643, 0.0, 5.6949799969144514, 0.0], [27.507098171186083, 112.76218782720144, 28.985101419116653, 0.0, 8.778261952690723, 0.0], [23.63621901189081, 32.856753645933864, 91.85233544141842, 0.0, 1.5780030306471662, 0.0], [0.0, 1.100489786429073e-06, 0.0, 34.34361632287563, 0.0, 6.5320467692594795], [-3.0120701516921335, 5.558707666755496, -12.718084676780755, 0.0, 37.15827653227211, 0.0], [0.0, 3.825122786164395e-06, 0.0, 8.872555806899852, 0.0, 23.046091380727198]], 'compliance_tensor': [[17.9, -4.0, -2.7, 0.0, 0.3, 0.0], [-4.0, 10.9, -2.9, -0.0, 2.4, 0.0], [-2.7, -2.9, 12.6, -0.0, -2.6, -0.0], [0.0, -0.0, -0.0, 31.5, 0.0, 10.6], [0.3, 2.4, -2.6, 0.0, 27.8, 0.0], [0.0, 0.0, -0.0, 10.6, 0.0, 46.8]], 'warnings': [], 'nsites': 7}",0,30,47,0.55,0.23,73.8
33,mp-1025323,Dy2Cr2C3,"{'Dy': 2.0, 'Cr': 2.0, 'C': 3.0}",0.205672809,8.179075697,"{'G_Reuss': 64.0, 'G_VRH': 69.0, 'G_Voigt': 74.0, 'G_Voigt_Reuss_Hill': 69.0, 'K_Reuss': 148.0, 'K_VRH': 149.0, 'K_Voigt': 150.0, 'K_Voigt_Reuss_Hill': 149.0, 'elastic_anisotropy': 0.77, 'elastic_tensor': [[226.0, 113.0, 122.0, 0.0, -13.0, 0.0], [113.0, 205.0, 103.0, 0.0, 1.0, 0.0], [122.0, 103.0, 240.0, 0.0, 6.0, 0.0], [0.0, 0.0, 0.0, 46.0, 0.0, 5.0], [-13.0, 1.0, 6.0, 0.0, 114.0, 0.0], [0.0, 0.0, 0.0, 5.0, 0.0, 100.0]], 'homogeneous_poisson': 0.3, 'poisson_ratio': 0.3, 'universal_anisotropy': 0.77, 'elastic_tensor_original': [[225.82963673877904, 102.01195895414205, 120.2623766189439, 0.0, -13.9621481014668, 0.0], [123.15944513947775, 205.17762759962005, 107.31404553674443, -6.000043092715931e-07, 6.835220691018016, -1.2400089058279592e-05], [122.88424002364394, 99.55708694014338, 240.11128002248884, 0.0, 7.647618738385581, 0.0], [0.0, 0.0, 0.0, 45.76037175602727, 0.0, 5.283417470441885], [-12.749520420671834, -4.280371963116321, 4.580801332382705, 0.0, 113.83715988862144, 0.0], [0.0, 0.0, 0.0, 4.102919291403118, 0.0, 100.11947310619925]], 'compliance_tensor': [[7.2, -2.7, -2.5, -0.0, 1.0, 0.0], [-2.7, 7.2, -1.7, 0.0, -0.3, 0.0], [-2.5, -1.7, 6.2, 0.0, -0.6, -0.0], [-0.0, 0.0, 0.0, 22.0, 0.0, -1.0], [1.0, -0.3, -0.6, 0.0, 8.9, -0.0], [0.0, 0.0, -0.0, -1.0, -0.0, 10.0]], 'warnings': ['Contains a rare earth element'], 'nsites': 7}",0,69,149,0.77,0.3,179.4
34,mp-1025372,Y2Cr2C3,"{'Y': 2.0, 'Cr': 2.0, 'C': 3.0}",0.175959932,5.553900998,"{'G_Reuss': 69.0, 'G_VRH': 74.0, 'G_Voigt': 78.0, 'G_Voigt_Reuss_Hill': 74.0, 'K_Reuss': 160.0, 'K_VRH': 161.0, 'K_Voigt': 162.0, 'K_Voigt_Reuss_Hill': 161.0, 'elastic_anisotropy': 0.63, 'elastic_tensor': [[238.0, 114.0, 136.0, 0.0, -12.0, 0.0], [114.0, 230.0, 113.0, 0.0, -0.0, 0.0], [136.0, 113.0, 260.0, 0.0, 9.0, 0.0], [0.0, 0.0, 0.0, 51.0, 0.0, 8.0], [-12.0, -0.0, 9.0, 0.0, 117.0, 0.0], [0.0, 0.0, 0.0, 8.0, 0.0, 100.0]], 'homogeneous_poisson': 0.3, 'poisson_ratio': 0.3, 'universal_anisotropy': 0.63, 'elastic_tensor_original': [[238.15575577575427, 99.74149828059228, 134.71969501983037, 2.6000341143279715e-06, -13.607771143798791, -4.720061930626163e-05], [129.03072057232063, 229.84490543533943, 124.14865931116849, -5.999838590331865e-07, 6.1479166066874535, -1.2799655659374648e-05], [137.2286862330362, 101.81452508511265, 260.34669443189046, -1.599986760114396e-06, 8.111428877950553, -2.739977326695903e-05], [0.0, -1.4489388172050871e-06, 0.0, 51.0089655857263, 0.0, 7.164710891744066], [-9.687574678616437, -6.301983037661645, 9.128180187011496, -2.3199754961266913e-05, 116.58385192667636, 2.199976763568414e-06], [0.0, -2.0190362486925172e-05, 0.0, 9.085917959954537, 0.0, 100.21798859740949]], 'compliance_tensor': [[6.7, -2.0, -2.7, -0.0, 0.9, 0.0], [-2.0, 6.2, -1.6, -0.0, -0.1, 0.0], [-2.7, -1.6, 6.0, -0.0, -0.7, -0.0], [-0.0, -0.0, -0.0, 19.9, 0.0, -1.6], [0.9, -0.1, -0.7, 0.0, 8.7, -0.0], [0.0, 0.0, -0.0, -1.6, -0.0, 10.1]], 'warnings': [], 'nsites': 7}",0,74,161,0.63,0.3,192.4
35,mp-1029520,Mg2CrN3,"{'Mg': 2.0, 'Cr': 1.0, 'N': 3.0}",0.164491821,3.260071636,"{'G_Reuss': 42.0, 'G_VRH': 48.0, 'G_Voigt': 54.0, 'G_Voigt_Reuss_Hill': 48.0, 'K_Reuss': 112.0, 'K_VRH': 123.0, 'K_Voigt': 134.0, 'K_Voigt_Reuss_Hill': 123.0, 'elastic_anisotropy': 1.73, 'elastic_tensor': [[225.0, 104.0, 112.0, 0.0, 0.0, 0.0], [104.0, 233.0, 101.0, 0.0, 0.0, 0.0], [112.0, 101.0, 112.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 71.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 64.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 51.0]], 'homogeneous_poisson': 0.33, 'poisson_ratio': 0.33, 'universal_anisotropy': 1.73, 'elastic_tensor_original': [[224.92974176095066, 104.1823982211667, 111.46165988128772, 0.0, 0.0, 0.0], [103.3404302742261, 233.11657313360146, 101.3785348173409, 0.0, 0.0, 0.0], [111.68560094004943, 100.56620948193185, 112.43960240622198, 0.0, 0.0, 0.0], [-0.13048374851094152, -0.20377418425105534, -0.13089475186483332, 71.12569797693467, 0.0, 0.0], [0.13038327946216605, 0.08835782787377275, 0.09920410118568028, 0.0, 64.4483627429287, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 51.249879640136136]], 'compliance_tensor': [[8.8, -0.2, -8.5, 0.0, 0.0, 0.0], [-0.2, 7.0, -6.1, 0.0, 0.0, 0.0], [-8.5, -6.1, 22.8, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 14.1, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 15.5, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 19.5]], 'warnings': [], 'nsites': 12}",0,48,123,1.73,0.33,127.68
36,mp-19120,MgCrO4,"{'Mg': 1.0, 'Cr': 1.0, 'O': 4.0}",0.519617153,3.05233891,"{'G_Reuss': 40.0, 'G_VRH': 41.0, 'G_Voigt': 42.0, 'G_Voigt_Reuss_Hill': 41.0, 'K_Reuss': 60.0, 'K_VRH': 64.0, 'K_Voigt': 68.0, 'K_Voigt_Reuss_Hill': 64.0, 'elastic_anisotropy': 0.36, 'elastic_tensor': [[91.0, 26.0, 44.0, 0.0, 0.0, 0.0], [26.0, 107.0, 45.0, 0.0, 0.0, 0.0], [44.0, 45.0, 183.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 35.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 47.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 40.0]], 'homogeneous_poisson': 0.23, 'poisson_ratio': 0.23, 'universal_anisotropy': 0.36, 'elastic_tensor_original': [[182.92920885952034, 45.39571944809943, 44.22117054947345, 0.0, 0.0, 0.0], [45.42025085989114, 106.75870460122422, 25.536867004576713, 0.0, 0.0, 0.0], [43.296822637687455, 27.329625794178035, 91.22800719528111, 0.0, 0.0, 0.0], [0.004614863684263021, 0.004970704388475729, 0.004740974063608447, 40.43217634913637, 0.0, 0.0], [0.02508145320853108, 0.03152892317644692, 0.034985349825914544, 0.0, 47.49529952366548, 0.0], [0.004553213403026064, 0.034492923861292456, 0.03676604722941907, 0.0, 0.0, 35.237764306026655]], 'compliance_tensor': [[12.8, -2.1, -2.5, 0.0, 0.0, 0.0], [-2.1, 10.8, -2.2, -0.0, 0.0, 0.0], [-2.5, -2.2, 6.6, -0.0, 0.0, 0.0], [0.0, -0.0, -0.0, 28.4, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 21.1, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 24.7]], 'warnings': [], 'nsites': 12}",0,41,64,0.36,0.23,100.86
37,mp-20197,Cr2GaC,"{'Cr': 2.0, 'Ga': 1.0, 'C': 1.0}",0.198991366,6.887637715,"{'G_Reuss': 115.0, 'G_VRH': 116.0, 'G_Voigt': 117.0, 'G_Voigt_Reuss_Hill': 116.0, 'K_Reuss': 179.0, 'K_VRH': 180.0, 'K_Voigt': 181.0, 'K_Voigt_Reuss_Hill': 180.0, 'elastic_anisotropy': 0.08, 'elastic_tensor': [[318.0, 76.0, 126.0, 0.0, 0.0, 0.0], [76.0, 318.0, 126.0, 0.0, 0.0, 0.0], [126.0, 126.0, 338.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 123.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 123.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 121.0]], 'homogeneous_poisson': 0.24, 'poisson_ratio': 0.24, 'universal_anisotropy': 0.08, 'elastic_tensor_original': [[318.7065089980686, 74.92913003531115, 124.91381553291106, 0.0, 0.0, 0.0], [74.97337056959596, 319.34587869441026, 124.99222734527241, 0.0, 0.0, 0.0], [126.25813569760292, 126.25804624499476, 338.08711518828477, 0.0, 0.0, 0.0], [-0.00010133973432920976, 6.381353288716263e-05, 8.176645129596116e-06, 122.92002490858806, 0.0, 0.0], [0.00045452559139552576, -0.00011547418190764516, -0.0001483151812842021, 0.0, 123.39754548916036, 0.0], [2.4599929052193588e-05, 0.0003523502143357044, 0.0002034401191453092, 0.0, 0.0, 119.56947712608853]], 'compliance_tensor': [[3.7, -0.4, -1.2, -0.0, 0.0, -0.0], [-0.4, 3.7, -1.2, 0.0, 0.0, -0.0], [-1.2, -1.2, 3.9, -0.0, -0.0, 0.0], [-0.0, 0.0, -0.0, 8.1, -0.0, 0.0], [0.0, 0.0, -0.0, -0.0, 8.1, 0.0], [-0.0, -0.0, 0.0, 0.0, 0.0, 8.3]], 'warnings': [], 'nsites': 8}",0,116,180,0.08,0.24,287.68
